维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
6D,整库_w=4,4,合数,53,0.8149,-2048.2306,-1534.564,0.1,53星_Ridge_CV-R2_0.8149_OOT-SMOOTH-R2_-2048.2306_OOT-RAW-R2_-1534.5640_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,54,0.8155,-2050.4915,-1536.2597,0.1,54星_Ridge_CV-R2_0.8155_OOT-SMOOTH-R2_-2050.4915_OOT-RAW-R2_-1536.2597_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,56,0.8292,-2107.8621,-1579.2349,0.1,56星_Ridge_CV-R2_0.8292_OOT-SMOOTH-R2_-2107.8621_OOT-RAW-R2_-1579.2349_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,28,0.8321,-2115.3452,-1584.836,0.1,28星_Ridge_CV-R2_0.8321_OOT-SMOOTH-R2_-2115.3452_OOT-RAW-R2_-1584.8360_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,55,0.8329,-2176.9049,-1630.971,0.1,55星_Ridge_CV-R2_0.8329_OOT-SMOOTH-R2_-2176.9049_OOT-RAW-R2_-1630.9710_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,36,0.7999,-2280.266,-1708.4199,0.1,36星_Ridge_CV-R2_0.7999_OOT-SMOOTH-R2_-2280.2660_OOT-RAW-R2_-1708.4199_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,29,0.8321,-2376.0429,-1780.184,0.1,29星_Ridge_CV-R2_0.8321_OOT-SMOOTH-R2_-2376.0429_OOT-RAW-R2_-1780.1840_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,26,0.8013,-2423.525,-1815.7757,0.1,26星_Ridge_CV-R2_0.8013_OOT-SMOOTH-R2_-2423.5250_OOT-RAW-R2_-1815.7757_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,28,0.7941,-2435.8756,-1825.03,0.1,28星_Ridge_CV-R2_0.7941_OOT-SMOOTH-R2_-2435.8756_OOT-RAW-R2_-1825.0300_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,30,0.8358,-2479.3817,-1857.6192,0.1,30星_Ridge_CV-R2_0.8358_OOT-SMOOTH-R2_-2479.3817_OOT-RAW-R2_-1857.6192_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,34,0.8275,-2502.0279,-1874.5895,0.1,34星_Ridge_CV-R2_0.8275_OOT-SMOOTH-R2_-2502.0279_OOT-RAW-R2_-1874.5895_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,31,0.7871,-2542.1777,-1904.685,0.1,31星_Ridge_CV-R2_0.7871_OOT-SMOOTH-R2_-2542.1777_OOT-RAW-R2_-1904.6850_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,27,0.7945,-2552.4981,-1912.4201,0.1,27星_Ridge_CV-R2_0.7945_OOT-SMOOTH-R2_-2552.4981_OOT-RAW-R2_-1912.4201_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,35,0.8132,-2571.312,-1926.5072,0.1,35星_Ridge_CV-R2_0.8132_OOT-SMOOTH-R2_-2571.3120_OOT-RAW-R2_-1926.5072_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,29,0.7822,-2639.7052,-1977.7665,0.1,29星_Ridge_CV-R2_0.7822_OOT-SMOOTH-R2_-2639.7052_OOT-RAW-R2_-1977.7665_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,47,0.8589,-2668.0151,-1998.9715,0.1,47星_Ridge_CV-R2_0.8589_OOT-SMOOTH-R2_-2668.0151_OOT-RAW-R2_-1998.9715_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,30,0.7831,-2671.2955,-2001.4379,0.1,30星_Ridge_CV-R2_0.7831_OOT-SMOOTH-R2_-2671.2955_OOT-RAW-R2_-2001.4379_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,31,0.828,-2796.8155,-2095.4854,0.1,31星_Ridge_CV-R2_0.8280_OOT-SMOOTH-R2_-2796.8155_OOT-RAW-R2_-2095.4854_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,33,0.8337,-2819.7899,-2112.7028,0.1,33星_Ridge_CV-R2_0.8337_OOT-SMOOTH-R2_-2819.7899_OOT-RAW-R2_-2112.7028_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,32,0.8342,-2822.1896,-2114.5002,0.1,32星_Ridge_CV-R2_0.8342_OOT-SMOOTH-R2_-2822.1896_OOT-RAW-R2_-2114.5002_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,34,0.795,-2876.7918,-2155.4259,0.1,34星_Ridge_CV-R2_0.7950_OOT-SMOOTH-R2_-2876.7918_OOT-RAW-R2_-2155.4259_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,35,0.8327,-2893.0524,-2167.6069,0.1,35星_Ridge_CV-R2_0.8327_OOT-SMOOTH-R2_-2893.0524_OOT-RAW-R2_-2167.6069_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,36,0.8275,-3009.5915,-2254.9349,0.1,36星_Ridge_CV-R2_0.8275_OOT-SMOOTH-R2_-3009.5915_OOT-RAW-R2_-2254.9349_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,40,0.8518,-3088.7019,-2314.215,0.1,40星_Ridge_CV-R2_0.8518_OOT-SMOOTH-R2_-3088.7019_OOT-RAW-R2_-2314.2150_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,39,0.855,-3097.6371,-2320.9112,0.1,39星_Ridge_CV-R2_0.8550_OOT-SMOOTH-R2_-3097.6371_OOT-RAW-R2_-2320.9112_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,42,0.848,-3124.7238,-2341.2064,0.1,42星_Ridge_CV-R2_0.8480_OOT-SMOOTH-R2_-3124.7238_OOT-RAW-R2_-2341.2064_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,41,0.8472,-3235.2996,-2424.066,0.1,41星_Ridge_CV-R2_0.8472_OOT-SMOOTH-R2_-3235.2996_OOT-RAW-R2_-2424.0660_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,43,0.8515,-3336.0792,-2499.5829,0.1,43星_Ridge_CV-R2_0.8515_OOT-SMOOTH-R2_-3336.0792_OOT-RAW-R2_-2499.5829_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,44,0.8404,-3338.1,-2501.096,0.1,44星_Ridge_CV-R2_0.8404_OOT-SMOOTH-R2_-3338.1000_OOT-RAW-R2_-2501.0960_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,38,0.8372,-3363.4352,-2520.0846,0.1,38星_Ridge_CV-R2_0.8372_OOT-SMOOTH-R2_-3363.4352_OOT-RAW-R2_-2520.0846_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,45,0.8402,-3387.9739,-2538.4687,0.1,45星_Ridge_CV-R2_0.8402_OOT-SMOOTH-R2_-3387.9739_OOT-RAW-R2_-2538.4687_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,33,0.7936,-3392.8062,-2542.0985,0.1,33星_Ridge_CV-R2_0.7936_OOT-SMOOTH-R2_-3392.8062_OOT-RAW-R2_-2542.0985_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,46,0.8376,-3401.322,-2548.4715,0.1,46星_Ridge_CV-R2_0.8376_OOT-SMOOTH-R2_-3401.3220_OOT-RAW-R2_-2548.4715_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,37,0.8466,-3419.7965,-2562.3187,0.1,37星_Ridge_CV-R2_0.8466_OOT-SMOOTH-R2_-3419.7965_OOT-RAW-R2_-2562.3187_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,32,0.7948,-3456.4297,-2589.7734,0.1,32星_Ridge_CV-R2_0.7948_OOT-SMOOTH-R2_-3456.4297_OOT-RAW-R2_-2589.7734_Params_alpha_0.1000.png
